action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,target_name
,292115,16306618,[],CHEMBL3707802,"AlphaScreen Assay: Pim 1, Pim 2 & Pim 3 AlphaScreen assays using high ATP (11-125.times. ATP Km) were used to determine the biochemical activity of the inhibitors. The activity of Pim 1, Pim 2, & Pim 3 is measured using a homogeneous bead based system quantifying the amount of phosphorylated peptide substrate resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate. Compounds to be tested are dissolved in 100% DMSO and directly distributed to a white 384-well plate at 0.25 .mu.l per well. To start the reaction, 5 .mu.l of 100 nM Bad peptide (Biotin-AGAGRSRHSSYPAGT-OH (SEQ ID NO:1)) and ATP (concentrations described below) in assay buffer (50 mM Hepes, pH=7.5, 5 mM MgCl.sub.2, 0.05% BSA, 0.01% Tween-20, 1 mM DTT) is added to each well. This is followed by the addition of 5 .mu.l/well of Pim 1, Pim 2 or Pim 3 kinase in assay buffer (concentrations described below). Final assay concentrations (described below) are in 2.5% DMSO. The reactions are performed for .about.2 hours.",B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)N(C)[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1C,,,CHEMBL3639088,,2015,"{'bei': '14.48', 'le': '0.27', 'lle': '2.81', 'sei': '7.10'}",CHEMBL3687463,,CHEMBL3687463,7.84,0,http://www.openphacts.org/units/Nanomolar,2563811,=,37,1,=,,IC50,nM,,14.32,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,14.32,PAK4
,292241,16306624,[],CHEMBL3707802,"AlphaScreen Assay: Pim 1, Pim 2 & Pim 3 AlphaScreen assays using high ATP (11-125.times. ATP Km) were used to determine the biochemical activity of the inhibitors. The activity of Pim 1, Pim 2, & Pim 3 is measured using a homogeneous bead based system quantifying the amount of phosphorylated peptide substrate resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate. Compounds to be tested are dissolved in 100% DMSO and directly distributed to a white 384-well plate at 0.25 .mu.l per well. To start the reaction, 5 .mu.l of 100 nM Bad peptide (Biotin-AGAGRSRHSSYPAGT-OH (SEQ ID NO:1)) and ATP (concentrations described below) in assay buffer (50 mM Hepes, pH=7.5, 5 mM MgCl.sub.2, 0.05% BSA, 0.01% Tween-20, 1 mM DTT) is added to each well. This is followed by the addition of 5 .mu.l/well of Pim 1, Pim 2 or Pim 3 kinase in assay buffer (concentrations described below). Final assay concentrations (described below) are in 2.5% DMSO. The reactions are performed for .about.2 hours.",B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1C,,,CHEMBL3639088,,2015,"{'bei': '15.40', 'le': '0.29', 'lle': '3.44', 'sei': '6.82'}",CHEMBL3691964,,CHEMBL3691964,8.13,0,http://www.openphacts.org/units/Nanomolar,2568507,=,37,1,=,,IC50,nM,,7.47,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,7.47,PAK4
,292242,16306631,[],CHEMBL3707802,"AlphaScreen Assay: Pim 1, Pim 2 & Pim 3 AlphaScreen assays using high ATP (11-125.times. ATP Km) were used to determine the biochemical activity of the inhibitors. The activity of Pim 1, Pim 2, & Pim 3 is measured using a homogeneous bead based system quantifying the amount of phosphorylated peptide substrate resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate. Compounds to be tested are dissolved in 100% DMSO and directly distributed to a white 384-well plate at 0.25 .mu.l per well. To start the reaction, 5 .mu.l of 100 nM Bad peptide (Biotin-AGAGRSRHSSYPAGT-OH (SEQ ID NO:1)) and ATP (concentrations described below) in assay buffer (50 mM Hepes, pH=7.5, 5 mM MgCl.sub.2, 0.05% BSA, 0.01% Tween-20, 1 mM DTT) is added to each well. This is followed by the addition of 5 .mu.l/well of Pim 1, Pim 2 or Pim 3 kinase in assay buffer (concentrations described below). Final assay concentrations (described below) are in 2.5% DMSO. The reactions are performed for .about.2 hours.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](n4ccnn4)[C@@H](C)C3)ccc2F)c(F)c1,,,CHEMBL3639088,,2015,"{'bei': '16.64', 'le': '0.31', 'lle': '3.88', 'sei': '7.78'}",CHEMBL3691965,,CHEMBL3691965,8.68,0,http://www.openphacts.org/units/Nanomolar,2568508,=,37,1,=,,IC50,nM,,2.1,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,2.1,PAK4
,225914,16306853,[],CHEMBL3707781,"ATP Depletion Assay: The activity of PIM1, PIM2, and PIM3 is measured using a luciferase-luciferin based ATP detection reagent to quantify ATP depletion resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate.",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1C1=C[C@@H](N)[C@@H](O)CC1,,,CHEMBL3638421,,2013,"{'bei': '18.51', 'le': '0.35', 'lle': '4.98', 'sei': '6.37'}",CHEMBL3651988,,CHEMBL3651988,8.10,0,http://www.openphacts.org/units/Nanomolar,2525868,=,37,1,=,,IC50,nM,,8.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,8.0,PAK4
,225853,16307000,[],CHEMBL3707781,"ATP Depletion Assay: The activity of PIM1, PIM2, and PIM3 is measured using a luciferase-luciferin based ATP detection reagent to quantify ATP depletion resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate.",B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(O)cc3F)n2)C1,,,CHEMBL3638421,,2013,"{'bei': '18.98', 'le': '0.36', 'lle': '3.90', 'sei': '8.30'}",CHEMBL3651928,,CHEMBL3651928,8.40,0,http://www.openphacts.org/units/Nanomolar,2525807,=,37,1,=,,IC50,nM,,4.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,4.0,PAK4
,292237,16307178,[],CHEMBL3707802,"AlphaScreen Assay: Pim 1, Pim 2 & Pim 3 AlphaScreen assays using high ATP (11-125.times. ATP Km) were used to determine the biochemical activity of the inhibitors. The activity of Pim 1, Pim 2, & Pim 3 is measured using a homogeneous bead based system quantifying the amount of phosphorylated peptide substrate resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate. Compounds to be tested are dissolved in 100% DMSO and directly distributed to a white 384-well plate at 0.25 .mu.l per well. To start the reaction, 5 .mu.l of 100 nM Bad peptide (Biotin-AGAGRSRHSSYPAGT-OH (SEQ ID NO:1)) and ATP (concentrations described below) in assay buffer (50 mM Hepes, pH=7.5, 5 mM MgCl.sub.2, 0.05% BSA, 0.01% Tween-20, 1 mM DTT) is added to each well. This is followed by the addition of 5 .mu.l/well of Pim 1, Pim 2 or Pim 3 kinase in assay buffer (concentrations described below). Final assay concentrations (described below) are in 2.5% DMSO. The reactions are performed for .about.2 hours.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)C[C@@H](N)[C@H]1n1ccnn1,,,CHEMBL3639088,,2015,"{'bei': '17.44', 'le': '0.33', 'lle': '5.04', 'sei': '6.62'}",CHEMBL3691960,,CHEMBL3691960,9.11,0,http://www.openphacts.org/units/Nanomolar,2568503,=,37,1,=,,IC50,nM,,0.77,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,0.77,PAK4
,292257,16307755,[],CHEMBL3707802,"AlphaScreen Assay: Pim 1, Pim 2 & Pim 3 AlphaScreen assays using high ATP (11-125.times. ATP Km) were used to determine the biochemical activity of the inhibitors. The activity of Pim 1, Pim 2, & Pim 3 is measured using a homogeneous bead based system quantifying the amount of phosphorylated peptide substrate resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate. Compounds to be tested are dissolved in 100% DMSO and directly distributed to a white 384-well plate at 0.25 .mu.l per well. To start the reaction, 5 .mu.l of 100 nM Bad peptide (Biotin-AGAGRSRHSSYPAGT-OH (SEQ ID NO:1)) and ATP (concentrations described below) in assay buffer (50 mM Hepes, pH=7.5, 5 mM MgCl.sub.2, 0.05% BSA, 0.01% Tween-20, 1 mM DTT) is added to each well. This is followed by the addition of 5 .mu.l/well of Pim 1, Pim 2 or Pim 3 kinase in assay buffer (concentrations described below). Final assay concentrations (described below) are in 2.5% DMSO. The reactions are performed for .about.2 hours.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NC(=O)c1ccc(F)c(-c2ccc(N)c(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](n4ccnn4)[C@@H](C)C3)n2)c1,,,CHEMBL3639088,,2015,"{'bei': '15.02', 'le': '0.28', 'lle': '4.66', 'sei': '5.15'}",CHEMBL3691980,,CHEMBL3691980,8.59,0,http://www.openphacts.org/units/Nanomolar,2568523,=,37,1,=,,IC50,nM,,2.6,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,2.6,PAK4
,292102,16308429,[],CHEMBL3707802,"AlphaScreen Assay: Pim 1, Pim 2 & Pim 3 AlphaScreen assays using high ATP (11-125.times. ATP Km) were used to determine the biochemical activity of the inhibitors. The activity of Pim 1, Pim 2, & Pim 3 is measured using a homogeneous bead based system quantifying the amount of phosphorylated peptide substrate resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate. Compounds to be tested are dissolved in 100% DMSO and directly distributed to a white 384-well plate at 0.25 .mu.l per well. To start the reaction, 5 .mu.l of 100 nM Bad peptide (Biotin-AGAGRSRHSSYPAGT-OH (SEQ ID NO:1)) and ATP (concentrations described below) in assay buffer (50 mM Hepes, pH=7.5, 5 mM MgCl.sub.2, 0.05% BSA, 0.01% Tween-20, 1 mM DTT) is added to each well. This is followed by the addition of 5 .mu.l/well of Pim 1, Pim 2 or Pim 3 kinase in assay buffer (concentrations described below). Final assay concentrations (described below) are in 2.5% DMSO. The reactions are performed for .about.2 hours.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1OS(C)(=O)=O,,,CHEMBL3639088,,2015,"{'bei': '14.79', 'le': '0.29', 'lle': '3.91', 'sei': '6.36'}",CHEMBL3687450,,CHEMBL3687450,7.91,0,http://www.openphacts.org/units/Nanomolar,2563798,=,37,1,=,,IC50,nM,,12.41,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,12.41,PAK4
,292212,16308598,[],CHEMBL3707802,"AlphaScreen Assay: Pim 1, Pim 2 & Pim 3 AlphaScreen assays using high ATP (11-125.times. ATP Km) were used to determine the biochemical activity of the inhibitors. The activity of Pim 1, Pim 2, & Pim 3 is measured using a homogeneous bead based system quantifying the amount of phosphorylated peptide substrate resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate. Compounds to be tested are dissolved in 100% DMSO and directly distributed to a white 384-well plate at 0.25 .mu.l per well. To start the reaction, 5 .mu.l of 100 nM Bad peptide (Biotin-AGAGRSRHSSYPAGT-OH (SEQ ID NO:1)) and ATP (concentrations described below) in assay buffer (50 mM Hepes, pH=7.5, 5 mM MgCl.sub.2, 0.05% BSA, 0.01% Tween-20, 1 mM DTT) is added to each well. This is followed by the addition of 5 .mu.l/well of Pim 1, Pim 2 or Pim 3 kinase in assay buffer (concentrations described below). Final assay concentrations (described below) are in 2.5% DMSO. The reactions are performed for .about.2 hours.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(F)CCOCC4)cc3F)n2)C[C@@H](N)[C@H]1n1ccnn1,,,CHEMBL3639088,,2015,"{'bei': '14.23', 'le': '0.27', 'lle': '4.29', 'sei': '7.00'}",CHEMBL3691935,,CHEMBL3691935,8.69,0,http://www.openphacts.org/units/Nanomolar,2568478,=,37,1,=,,IC50,nM,,2.04,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,2.04,PAK4
,198714,16308674,[],CHEMBL3707582,"Kinase Inhibition Assay: The buffer for PIM-2 assay was composed of HEPES 50 mM, at pH 7.5, with 1 mM MgCl2, 1 mM DTT, 3 microM Na3VO4, and 0.2 mg/mL BSAFull-length human PIM-2 was expressed and purified as described in Fedorov O, et al., PNAS 2007 104, 51, 20523-28.Assay Conditions (Final Concentrations)Enzyme concentration=1.5 nMAktide substrate (Chemical Abstract Service Registry Number 324029-01-8)=5 microMATP=4 microM33P-Î³-ATP=1 nM.",B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cccc(CC)c1NC(=O)c1cn(C)c2c1CCCc1cnc(Nc3ccc(N4CCN(C)CC4)cc3OC)nc1-2,,,CHEMBL3639053,,2015,,CHEMBL3703188,,CHEMBL3703188,,0,http://www.openphacts.org/units/Nanomolar,2580594,>,37,1,>,,IC50,nM,,10000.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,10000.0,PAK4
,292113,16309242,[],CHEMBL3707802,"AlphaScreen Assay: Pim 1, Pim 2 & Pim 3 AlphaScreen assays using high ATP (11-125.times. ATP Km) were used to determine the biochemical activity of the inhibitors. The activity of Pim 1, Pim 2, & Pim 3 is measured using a homogeneous bead based system quantifying the amount of phosphorylated peptide substrate resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate. Compounds to be tested are dissolved in 100% DMSO and directly distributed to a white 384-well plate at 0.25 .mu.l per well. To start the reaction, 5 .mu.l of 100 nM Bad peptide (Biotin-AGAGRSRHSSYPAGT-OH (SEQ ID NO:1)) and ATP (concentrations described below) in assay buffer (50 mM Hepes, pH=7.5, 5 mM MgCl.sub.2, 0.05% BSA, 0.01% Tween-20, 1 mM DTT) is added to each well. This is followed by the addition of 5 .mu.l/well of Pim 1, Pim 2 or Pim 3 kinase in assay buffer (concentrations described below). Final assay concentrations (described below) are in 2.5% DMSO. The reactions are performed for .about.2 hours.",B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccnc(-c3c(F)cccc3F)n2)C[C@@H]1C,,,CHEMBL3639088,,2015,"{'bei': '15.79', 'le': '0.30', 'lle': '3.24', 'sei': '6.95'}",CHEMBL3687461,,CHEMBL3687461,7.16,0,http://www.openphacts.org/units/Nanomolar,2563809,=,37,1,=,,IC50,nM,,69.11,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,69.11,PAK4
,292149,16309533,[],CHEMBL3707802,"AlphaScreen Assay: Pim 1, Pim 2 & Pim 3 AlphaScreen assays using high ATP (11-125.times. ATP Km) were used to determine the biochemical activity of the inhibitors. The activity of Pim 1, Pim 2, & Pim 3 is measured using a homogeneous bead based system quantifying the amount of phosphorylated peptide substrate resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate. Compounds to be tested are dissolved in 100% DMSO and directly distributed to a white 384-well plate at 0.25 .mu.l per well. To start the reaction, 5 .mu.l of 100 nM Bad peptide (Biotin-AGAGRSRHSSYPAGT-OH (SEQ ID NO:1)) and ATP (concentrations described below) in assay buffer (50 mM Hepes, pH=7.5, 5 mM MgCl.sub.2, 0.05% BSA, 0.01% Tween-20, 1 mM DTT) is added to each well. This is followed by the addition of 5 .mu.l/well of Pim 1, Pim 2 or Pim 3 kinase in assay buffer (concentrations described below). Final assay concentrations (described below) are in 2.5% DMSO. The reactions are performed for .about.2 hours.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1N=[N+]=[N-],,,CHEMBL3639088,,2015,"{'bei': '18.93', 'le': '0.36', 'lle': '4.85', 'sei': '6.87'}",CHEMBL3687497,,CHEMBL3687497,9.13,0,http://www.openphacts.org/units/Nanomolar,2563845,=,37,1,=,,IC50,nM,,0.74,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,0.74,PAK4
,225934,16309984,[],CHEMBL3707781,"ATP Depletion Assay: The activity of PIM1, PIM2, and PIM3 is measured using a luciferase-luciferin based ATP detection reagent to quantify ATP depletion resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H](N)[C@H]1O,,,CHEMBL3638421,,2013,"{'bei': '15.41', 'le': '0.29', 'lle': '4.09', 'sei': '6.76'}",CHEMBL3652007,,CHEMBL3652007,7.05,0,http://www.openphacts.org/units/Nanomolar,2525888,=,37,1,=,,IC50,nM,,89.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,89.0,PAK4
,225839,16310121,[],CHEMBL3707781,"ATP Depletion Assay: The activity of PIM1, PIM2, and PIM3 is measured using a luciferase-luciferin based ATP detection reagent to quantify ATP depletion resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate.",B,,,BAO_0000190,BAO_0000357,single protein format,CCc1ccc(F)c(-c2cccc(C(=O)Nc3cnccc3[C@@H]3CC[C@H](O)[C@H](N)C3)n2)c1F,,,CHEMBL3638421,,2013,"{'bei': '15.93', 'le': '0.30', 'lle': '3.02', 'sei': '7.13'}",CHEMBL3651914,,CHEMBL3651914,7.21,0,http://www.openphacts.org/units/Nanomolar,2525793,=,37,1,=,,IC50,nM,,62.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,62.0,PAK4
,292081,16310155,[],CHEMBL3707802,"AlphaScreen Assay: Pim 1, Pim 2 & Pim 3 AlphaScreen assays using high ATP (11-125.times. ATP Km) were used to determine the biochemical activity of the inhibitors. The activity of Pim 1, Pim 2, & Pim 3 is measured using a homogeneous bead based system quantifying the amount of phosphorylated peptide substrate resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate. Compounds to be tested are dissolved in 100% DMSO and directly distributed to a white 384-well plate at 0.25 .mu.l per well. To start the reaction, 5 .mu.l of 100 nM Bad peptide (Biotin-AGAGRSRHSSYPAGT-OH (SEQ ID NO:1)) and ATP (concentrations described below) in assay buffer (50 mM Hepes, pH=7.5, 5 mM MgCl.sub.2, 0.05% BSA, 0.01% Tween-20, 1 mM DTT) is added to each well. This is followed by the addition of 5 .mu.l/well of Pim 1, Pim 2 or Pim 3 kinase in assay buffer (concentrations described below). Final assay concentrations (described below) are in 2.5% DMSO. The reactions are performed for .about.2 hours.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1NS(C)(=O)=O,,,CHEMBL3639088,,2015,"{'bei': '16.06', 'le': '0.32', 'lle': '6.08', 'sei': '6.59'}",CHEMBL3687431,,CHEMBL3687431,8.59,0,http://www.openphacts.org/units/Nanomolar,2563778,=,37,1,=,,IC50,nM,,2.59,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,2.59,PAK4
,225898,16310600,[],CHEMBL3707781,"ATP Depletion Assay: The activity of PIM1, PIM2, and PIM3 is measured using a luciferase-luciferin based ATP detection reagent to quantify ATP depletion resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3ccc(F)cc3F)n2)C1,,,CHEMBL3638421,,2013,"{'bei': '17.90', 'le': '0.34', 'lle': '2.85', 'sei': '9.75'}",CHEMBL3651973,,CHEMBL3651973,7.89,0,http://www.openphacts.org/units/Nanomolar,2525852,=,37,1,=,,IC50,nM,,13.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,13.0,PAK4
,292259,16311032,[],CHEMBL3707802,"AlphaScreen Assay: Pim 1, Pim 2 & Pim 3 AlphaScreen assays using high ATP (11-125.times. ATP Km) were used to determine the biochemical activity of the inhibitors. The activity of Pim 1, Pim 2, & Pim 3 is measured using a homogeneous bead based system quantifying the amount of phosphorylated peptide substrate resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate. Compounds to be tested are dissolved in 100% DMSO and directly distributed to a white 384-well plate at 0.25 .mu.l per well. To start the reaction, 5 .mu.l of 100 nM Bad peptide (Biotin-AGAGRSRHSSYPAGT-OH (SEQ ID NO:1)) and ATP (concentrations described below) in assay buffer (50 mM Hepes, pH=7.5, 5 mM MgCl.sub.2, 0.05% BSA, 0.01% Tween-20, 1 mM DTT) is added to each well. This is followed by the addition of 5 .mu.l/well of Pim 1, Pim 2 or Pim 3 kinase in assay buffer (concentrations described below). Final assay concentrations (described below) are in 2.5% DMSO. The reactions are performed for .about.2 hours.",B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)N[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2nc(-c3cc(C(=O)NC(C)C)ccc3F)ccc2N)C[C@@H]1C,,,CHEMBL3639088,,2015,"{'bei': '14.97', 'le': '0.28', 'lle': '5.90', 'sei': '4.88'}",CHEMBL3639908,,CHEMBL3639908,8.66,0,http://www.openphacts.org/units/Nanomolar,2568525,=,37,1,=,,IC50,nM,,2.18,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,2.18,PAK4
,292227,16311079,[],CHEMBL3707802,"AlphaScreen Assay: Pim 1, Pim 2 & Pim 3 AlphaScreen assays using high ATP (11-125.times. ATP Km) were used to determine the biochemical activity of the inhibitors. The activity of Pim 1, Pim 2, & Pim 3 is measured using a homogeneous bead based system quantifying the amount of phosphorylated peptide substrate resulting from kinase-catalyzed phosphoryl transfer to a peptide substrate. Compounds to be tested are dissolved in 100% DMSO and directly distributed to a white 384-well plate at 0.25 .mu.l per well. To start the reaction, 5 .mu.l of 100 nM Bad peptide (Biotin-AGAGRSRHSSYPAGT-OH (SEQ ID NO:1)) and ATP (concentrations described below) in assay buffer (50 mM Hepes, pH=7.5, 5 mM MgCl.sub.2, 0.05% BSA, 0.01% Tween-20, 1 mM DTT) is added to each well. This is followed by the addition of 5 .mu.l/well of Pim 1, Pim 2 or Pim 3 kinase in assay buffer (concentrations described below). Final assay concentrations (described below) are in 2.5% DMSO. The reactions are performed for .about.2 hours.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)C[C@@H](N)[C@H]1OCCC#N,,,CHEMBL3639088,,2015,"{'bei': '17.92', 'le': '0.34', 'lle': '4.86', 'sei': '6.72'}",CHEMBL3691950,,CHEMBL3691950,9.40,0,http://www.openphacts.org/units/Nanomolar,2568493,=,37,1,=,,IC50,nM,,0.4,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,0.4,PAK4
